address,lastTradeTime_EST,decimals,lastTradeUnixTime,liquidity,mc,name,symbol,v24hChangePercent,v24hUSD,token_link
FE6yx22fTkrYP4k3CJvAw5hhbc7dYpxjMJCXrtifGVSC,2024-04-21 08:37:00-04:00,9.0,1713703020,3674.445985823272,4122.422741900961,STEP BRO,BRO,,91532.83710322357,https://birdeye.so/token/FE6yx22fTkrYP4k3CJvAw5hhbc7dYpxjMJCXrtifGVSC
D8aTy89t93B5HVkMFxUhXkoanNWou3tAbm75U55HeYy1,2024-04-21 08:55:34-04:00,9.0,1713704134,3040.451257288443,2347.536288677312,Budd Lightyear,BLIGHTY,,91213.58790496497,https://birdeye.so/token/D8aTy89t93B5HVkMFxUhXkoanNWou3tAbm75U55HeYy1
4tYLw4tTcZbR3tscoFLkZ7YjBgikpQsjZLe1gdeCJ3eH,2024-04-21 09:02:13-04:00,9.0,1713704533,6967.958415669862,7827.825013672895,Bork,BORK,,89106.70477197848,https://birdeye.so/token/4tYLw4tTcZbR3tscoFLkZ7YjBgikpQsjZLe1gdeCJ3eH
2esi3kMyZXwiisu751gZqMZGKK6V16TLB4PPyAuAm1Ex,2024-04-21 09:02:09-04:00,7.0,1713704529,2241.7386921681946,3469.6951539148868,POP SMEK,POPSMEK,,87033.8190798207,https://birdeye.so/token/2esi3kMyZXwiisu751gZqMZGKK6V16TLB4PPyAuAm1Ex
FZP1muRBmSvbmoeo5tGGeLNUX3Fo4QXTPXQBx4csH6VZ,2024-04-21 09:01:32-04:00,9.0,1713704492,11902.866943767616,14709.628817980862,BitKuin,BTK,-74.69253226287606,84896.47293047872,https://birdeye.so/token/FZP1muRBmSvbmoeo5tGGeLNUX3Fo4QXTPXQBx4csH6VZ
7gK78WG7YC9sZSfPFxKJQNpL1ZPAaujybUvSnYSnCwP3,2024-04-21 08:59:20-04:00,6.0,1713704360,2688.4712084720254,2328.3184558490807,dawk lawd,dawkl,,83621.46549578663,https://birdeye.so/token/7gK78WG7YC9sZSfPFxKJQNpL1ZPAaujybUvSnYSnCwP3
DDBYuKun37RH47A1hHsZZV8c8Lz45H1Y2XYKxDnN3Npe,2024-04-21 08:56:48-04:00,9.0,1713704208,32466.890959325876,14975.01039687097,ZxcCat,ZxcCat,6383394.7451843135,82516.35324655674,https://birdeye.so/token/DDBYuKun37RH47A1hHsZZV8c8Lz45H1Y2XYKxDnN3Npe
5mqDokGjaHGskLhbF6PLpsGoTPRkahw7tn2QrjrE6pKD,2024-04-21 08:55:48-04:00,6.0,1713704148,12090.274273593124,14637.236799022292,HOCTOR SALAMUNCO,DING,,79673.74919173834,https://birdeye.so/token/5mqDokGjaHGskLhbF6PLpsGoTPRkahw7tn2QrjrE6pKD
sf9b3wQWuSAZRmmxwQzwv1vFCGXe5APdvH6vXoB8NYp,2024-04-21 08:13:01-04:00,9.0,1713701581,2442.964112924817,1387.3693563280965,McWeed,MCWEED,,77388.92296166069,https://birdeye.so/token/sf9b3wQWuSAZRmmxwQzwv1vFCGXe5APdvH6vXoB8NYp
B4tivgu3swoEoXiboMcxwea6mFPNYV7XLs17vTyEknjx,2024-04-21 08:26:00-04:00,9.0,1713702360,2745.5149475954113,1780.4199200523954,gegagedigedagedago,NUG,,77356.38719535474,https://birdeye.so/token/B4tivgu3swoEoXiboMcxwea6mFPNYV7XLs17vTyEknjx
BgCfFnhEsXnYaC7JZ15Bn4UySAQD864fGWAimN8hn3LB,2024-04-21 08:39:45-04:00,9.0,1713703185,2422.51695822299,1334.1839168123772,Hashsquatch,HASHISH,,76572.94490646452,https://birdeye.so/token/BgCfFnhEsXnYaC7JZ15Bn4UySAQD864fGWAimN8hn3LB
BPwDGfqw5heXU4Jj9XML5NFG7E86u8gRPET4Kh8aypfR,2024-04-21 08:13:40-04:00,6.0,1713701620,5176.2187370513475,2719.1985125288024,JJ,JJ,,74458.52334591586,https://birdeye.so/token/BPwDGfqw5heXU4Jj9XML5NFG7E86u8gRPET4Kh8aypfR
2dWNJwwJVmdS3QSaCxvEKsvnVVikYJdJieZmmejv5yFo,2024-04-21 08:54:20-04:00,9.0,1713704060,3159.6878909703105,2022.0938065272562,420PARTY,420PARTY,-61.12336120358858,74000.34641389939,https://birdeye.so/token/2dWNJwwJVmdS3QSaCxvEKsvnVVikYJdJieZmmejv5yFo
HfiWAXkrzS5rqazURzzoLLpuaPHNs2i9vxLKpiX7JzY5,2024-04-21 08:39:16-04:00,9.0,1713703156,6168.8047394586665,13067.04055982489,Bread,Bread,-70.89231641411463,72037.7547915313,https://birdeye.so/token/HfiWAXkrzS5rqazURzzoLLpuaPHNs2i9vxLKpiX7JzY5
EUaJ1cMr1vCGdYjogxFd3NmEvHa77zYKQYznQDePKwYp,2024-04-21 08:58:58-04:00,9.0,1713704338,6317.393968672065,8757.164274686213,Worlds Of Memes,WOME,,71927.83715456253,https://birdeye.so/token/EUaJ1cMr1vCGdYjogxFd3NmEvHa77zYKQYznQDePKwYp
3Qg33KNUnvuQVXWF1HyR8MbNhKN4sDDvnZDVRc4fwNs9,2024-04-21 08:45:46-04:00,9.0,1713703546,3141.106748781306,3270.0287481363353,SafeCum,SAFECUM,,71523.37361035385,https://birdeye.so/token/3Qg33KNUnvuQVXWF1HyR8MbNhKN4sDDvnZDVRc4fwNs9
BmeHbcU61pFNmxrAFbG29sPBmPrM4B38QXJPgFgpTVKe,2024-04-21 08:59:01-04:00,9.0,1713704341,2425.0765897699102,1687.4831245140722,JAMAICAT,JCAT,,71456.31701446066,https://birdeye.so/token/BmeHbcU61pFNmxrAFbG29sPBmPrM4B38QXJPgFgpTVKe
7moh45NukhaHUWSARHp39yuoGepLtM8wPDWWPd4xZGsN,2024-04-21 08:52:54-04:00,6.0,1713703974,2168.3173997220456,1559.5157382470445,Happy Ending,大保健,,70877.16965510725,https://birdeye.so/token/7moh45NukhaHUWSARHp39yuoGepLtM8wPDWWPd4xZGsN
CexPS9NRAD4U3hAxLQh6sof5WXtUj8fdf1GU26uZAwiL,2024-04-21 08:55:48-04:00,6.0,1713704148,2206.796289666825,1558.6239999454453,Doge420wifZaza,ZAZA,,70840.06738412756,https://birdeye.so/token/CexPS9NRAD4U3hAxLQh6sof5WXtUj8fdf1GU26uZAwiL
6oWNxSy3wmnMnaL4VKUFvJYwMMTBE2LM9PFo8zqfuzhN,2024-04-21 08:58:34-04:00,9.0,1713704314,2486.351582446589,1499.5088174585794,GRANDDADDY,PURPLE,,70446.14978825962,https://birdeye.so/token/6oWNxSy3wmnMnaL4VKUFvJYwMMTBE2LM9PFo8zqfuzhN
C4rokPiMP4owUoGDGLugNdWbNXdaH8nqf6tru4mbyCKm,2024-04-21 08:59:30-04:00,9.0,1713704370,4542.749949707033,3947.7632093668594,KOSHER Certified Token,KOSHER,,69477.70111073027,https://birdeye.so/token/C4rokPiMP4owUoGDGLugNdWbNXdaH8nqf6tru4mbyCKm
8M2ViPiDNJKSRtjxVjEknhtEJuz3ZF1wQWtgu2LqGCSm,2024-04-21 08:24:44-04:00,9.0,1713702284,2428.794381666412,1376.3553335822833,ᗰᖇᔕ ᗪOᖇK,MRSDORK,,68701.96818992146,https://birdeye.so/token/8M2ViPiDNJKSRtjxVjEknhtEJuz3ZF1wQWtgu2LqGCSm
9cAwHZfT5eYrgqzzpceAGu9ckNiwRqrZtSWf4zy8WAvJ,2024-04-21 08:44:44-04:00,6.0,1713703484,7368.726968515715,4868.796667574797,Goergi W. Kush,KUSH,-57.27686181022202,66094.83456442883,https://birdeye.so/token/9cAwHZfT5eYrgqzzpceAGu9ckNiwRqrZtSWf4zy8WAvJ
GuTNcCUMr4Ybi2a6eaLV9taZK2oR8oGJQ1QQbDrGiBXW,2024-04-21 08:58:07-04:00,9.0,1713704287,4598.079161125759,3887.716169448992,Shakedown Street On Solana,SHKDN,,65580.92318052941,https://birdeye.so/token/GuTNcCUMr4Ybi2a6eaLV9taZK2oR8oGJQ1QQbDrGiBXW
GA6WTrxPTS1dxuuvgibytpYCMsAzG4naekz5jkiVxsHA,2024-04-21 09:02:16-04:00,2.0,1713704536,59351.53697419823,24.809971784653744,⚔ SWORD OF CAT,⚔SWAT,,61910.514931840495,https://birdeye.so/token/GA6WTrxPTS1dxuuvgibytpYCMsAzG4naekz5jkiVxsHA
CMz6QHWE5RrahW4Ano1x66aAWYZjb3Ny6qfxvvu2UqHF,2024-04-21 08:56:32-04:00,9.0,1713704192,7078.073655655486,9186.15933157691,SNIPING PEPE,SnipPEPE,-38.89747953651254,61372.80307494436,https://birdeye.so/token/CMz6QHWE5RrahW4Ano1x66aAWYZjb3Ny6qfxvvu2UqHF
87UxhTU4htxpyy84qiDrucaiEAziXnkCxVtqyjNQXhzE,2024-04-21 08:47:25-04:00,6.0,1713703645,3776.4936602154944,9716.302815821819,kitler,kitler,331.74970432530995,58774.79043091214,https://birdeye.so/token/87UxhTU4htxpyy84qiDrucaiEAziXnkCxVtqyjNQXhzE
Fq7rR1Mrp1W7pcBftRXUWMF7KZmtbKsWM726rv1zYrhP,2024-04-21 09:01:04-04:00,9.0,1713704464,9090.771962176099,11700.502223143129,Baby of BOMEOW,BabyBOMEOW,743.7000776515654,57655.984217358,https://birdeye.so/token/Fq7rR1Mrp1W7pcBftRXUWMF7KZmtbKsWM726rv1zYrhP
9RduNKsUDiXV2HnGA7FjAHeVrh8wERjY7S9hNaa1pvLr,2024-04-21 08:17:01-04:00,9.0,1713701821,2250.8546632548178,1313.6722609785957,Catnabis,CATNIP,,52995.389939502566,https://birdeye.so/token/9RduNKsUDiXV2HnGA7FjAHeVrh8wERjY7S9hNaa1pvLr
9MBzpyMRkj2r5nTQZMMnxnCm5j1MAAFSYUtbSKjAF3WU,2024-04-21 08:42:27-04:00,9.0,1713703347,14017.103313314663,18743.768348259728,Zoomer,ZOOMER,14.214323958578076,50994.67108474653,https://birdeye.so/token/9MBzpyMRkj2r5nTQZMMnxnCm5j1MAAFSYUtbSKjAF3WU
5fLmQ43JKE9moNLfpH7RwbZLXP2tppABaaYJdTzcbkhu,2024-04-21 09:02:14-04:00,6.0,1713704534,2160.846220760149,2811.2294704917035,APE420,APE,,50266.62872452053,https://birdeye.so/token/5fLmQ43JKE9moNLfpH7RwbZLXP2tppABaaYJdTzcbkhu
ADUYH41SUpRUX2g8CTLhyxxmuMEYGjPE7F2QM6Vvojmw,2024-04-21 08:37:59-04:00,6.0,1713703079,12172.964077411261,11929.30444115038,DADBOD,BOD,37.87502501779213,48108.440476204174,https://birdeye.so/token/ADUYH41SUpRUX2g8CTLhyxxmuMEYGjPE7F2QM6Vvojmw
66CTW6rSaTKbn6J3jJ4adspeFbGoZBw1ZfLmqjFF3UBC,2024-04-21 08:58:32-04:00,9.0,1713704312,6668.948819377561,8101.927981432361,WUNNY,WUNNY,,46567.378447697,https://birdeye.so/token/66CTW6rSaTKbn6J3jJ4adspeFbGoZBw1ZfLmqjFF3UBC
bthPUBka7DhmWyVUsE6VfUzaq9Fc1DYAgDZ14UUawyH,2024-04-21 09:00:13-04:00,9.0,1713704413,6732.077528587463,7054.969604279092,Book of Rage,BORA,,46222.14156805604,https://birdeye.so/token/bthPUBka7DhmWyVUsE6VfUzaq9Fc1DYAgDZ14UUawyH
8iGScvYkacn66rgGHsDRxPByYAFayHeGApm3oJk5miZ8,2024-04-21 09:02:12-04:00,9.0,1713704532,3651.934405045034,3337.2063073662057,KONG420,K420,,44139.43950582471,https://birdeye.so/token/8iGScvYkacn66rgGHsDRxPByYAFayHeGApm3oJk5miZ8
9no8L7vdKXQDBvG2dwqZBvJ9di5V6b71CSoZwSa6VEsU,2024-04-21 08:32:51-04:00,6.0,1713702771,4932.896388144894,2577.5710263355404,Mary Jane,Marijuana,,43847.8535065966,https://birdeye.so/token/9no8L7vdKXQDBvG2dwqZBvJ9di5V6b71CSoZwSa6VEsU
7izfaeDo2axG4bWd6N5Nh9fuwfQbh4ieZLBW6CsDVTBy,2024-04-21 09:01:02-04:00,9.0,1713704462,2477.590451188744,2799.2917903150137,Baked Cat,BAKED,,43843.48927713756,https://birdeye.so/token/7izfaeDo2axG4bWd6N5Nh9fuwfQbh4ieZLBW6CsDVTBy
FvPrDXgnZWMFbNEZAxuBhwK7Jp7tAbjHmwGz6hkgcxFT,2024-04-21 08:39:28-04:00,6.0,1713703168,7708.417040417839,5119.839175468498,smokin pepe,smokinpepe,-65.73439366694062,43508.49996755847,https://birdeye.so/token/FvPrDXgnZWMFbNEZAxuBhwK7Jp7tAbjHmwGz6hkgcxFT
2JPiCsFLR8nZrHhQTQJeCT582ghFeD21we2w6h2d2c3A,2024-04-21 08:41:09-04:00,9.0,1713703269,4645.031400223502,3090.7926511585697,Miner Wif Hat,MINER,-75.37073635701654,43235.88626493735,https://birdeye.so/token/2JPiCsFLR8nZrHhQTQJeCT582ghFeD21we2w6h2d2c3A
4YtkAvjuawWYwEnLtAwknLGHrRe1qEA4e5WfdjGREBqx,2024-04-21 08:38:44-04:00,9.0,1713703124,2474.677710478294,2063.4328198492367,HARAM Certified Token,HARAM,,42718.030508239965,https://birdeye.so/token/4YtkAvjuawWYwEnLtAwknLGHrRe1qEA4e5WfdjGREBqx
3CLgf717oZDcZkvU5swx4kaLTqD8XtUEAWMsTELXPW4t,2024-04-21 08:38:49-04:00,6.0,1713703129,5158.003221681272,2726.9032889400683,The High Cat,THC,,42311.42437007437,https://birdeye.so/token/3CLgf717oZDcZkvU5swx4kaLTqD8XtUEAWMsTELXPW4t
GCPmtK9ew13ft88UYMMRVKGWsHR8bJ2NyP3QQuHHiwfN,2024-04-21 08:47:50-04:00,6.0,1713703670,13623.01623254807,17238.592105909884,Got Terminated,TERMINATED,-49.468954232026455,41713.42628735816,https://birdeye.so/token/GCPmtK9ew13ft88UYMMRVKGWsHR8bJ2NyP3QQuHHiwfN
TwvdgXfKxNbVb3KXrvfAMJCPbEd3CCR2Jtk6pmueifR,2024-04-21 08:58:16-04:00,6.0,1713704296,8836.797336365013,16324.790244338416,BOOK OF HALVING,BHALVING,-95.01534158647061,41020.088867249375,https://birdeye.so/token/TwvdgXfKxNbVb3KXrvfAMJCPbEd3CCR2Jtk6pmueifR
GWJ5LevQMhRS5fftThW1UYvAdGqesG8rGtEpihVfgw7M,2024-04-21 08:57:20-04:00,9.0,1713704240,2732.6844040506967,2465.1341382410374,SolDex,SOLDEX,259.13467724505796,39589.48666764717,https://birdeye.so/token/GWJ5LevQMhRS5fftThW1UYvAdGqesG8rGtEpihVfgw7M
GpYLcW1H3Qbji9fnzQqDDfCMtT5SXNkZKvtF4cSJ1nkW,2024-04-21 09:00:00-04:00,7.0,1713704400,8212.116699136484,19785.922599288067,DUVID GUGGENS,GUGGENS,-62.62942889796459,38560.97226497099,https://birdeye.so/token/GpYLcW1H3Qbji9fnzQqDDfCMtT5SXNkZKvtF4cSJ1nkW
G3Pgs3yjQQxZQGSpJTRcxajRJPxjwHfF4cqdj3PXNWVK,2024-04-21 08:56:25-04:00,6.0,1713704185,3155.9159042847905,6063.157055390471,monkewifflag,MWIFF,,38323.289417512504,https://birdeye.so/token/G3Pgs3yjQQxZQGSpJTRcxajRJPxjwHfF4cqdj3PXNWVK
Hr53zmdjFJrKtyKkCrmg83qT4eTmz2336VH6CPdV4d4g,2024-04-21 08:47:14-04:00,9.0,1713703634,4031.376196549826,3775.1565223653683,MoneyBagJoe,MBJ,,37340.171341691355,https://birdeye.so/token/Hr53zmdjFJrKtyKkCrmg83qT4eTmz2336VH6CPdV4d4g
5VFg32fAVcCKo5jpFpziLWhmAZ7AXeVfUAuHWjfvpwGA,2024-04-21 08:33:54-04:00,9.0,1713702834,5159.1560107244295,4925.237236453188,Bandi,BNDI,,36648.27057862993,https://birdeye.so/token/5VFg32fAVcCKo5jpFpziLWhmAZ7AXeVfUAuHWjfvpwGA
EaMqyRAvQtVi1jxzmeYJfUTyqw6xLa6HYjkBJvUmsNEr,2024-04-21 08:44:37-04:00,9.0,1713703477,2819.095970623985,1992.7825475143616,CBD Rings,CBD,,36359.176766647346,https://birdeye.so/token/EaMqyRAvQtVi1jxzmeYJfUTyqw6xLa6HYjkBJvUmsNEr
8zVJpz9e3ESB7N6zjWNYh8XNB222eGTMUULVKpoXQvxR,2024-04-21 08:50:58-04:00,9.0,1713703858,4247.046019379941,8213.983208084863,DUBAI,DUBAI,,36295.9101220717,https://birdeye.so/token/8zVJpz9e3ESB7N6zjWNYh8XNB222eGTMUULVKpoXQvxR
5FKbLktpuegEs3ZonV1qqMKQTSPAhEzCRZ7E9A7pfrtQ,2024-04-21 08:45:44-04:00,9.0,1713703544,3134.817944192476,5697.8355873726105,CatsApp,$CATAPP,,33673.58381277151,https://birdeye.so/token/5FKbLktpuegEs3ZonV1qqMKQTSPAhEzCRZ7E9A7pfrtQ
HQZ5TimgbdRucxgWsLbhiYG5VjL1YCv1XbMaqUy77Wxf,2024-04-21 09:02:03-04:00,9.0,1713704523,8173.680513453535,11064.68822540238,Dr Coin,DRCOIN,348.55634383797184,33303.41177170049,https://birdeye.so/token/HQZ5TimgbdRucxgWsLbhiYG5VjL1YCv1XbMaqUy77Wxf
EYndyb3yidPtB2FYcCbCW5Qt6cMcenYVxkbHeLSd7aqR,2024-04-21 08:23:19-04:00,6.0,1713702199,12792.37405619505,14321.395426947025,catbit,CATBIT,-73.62552008475716,31616.621760878385,https://birdeye.so/token/EYndyb3yidPtB2FYcCbCW5Qt6cMcenYVxkbHeLSd7aqR
5nP4khK86c6ikwFvyc9KfjGbC1YaCbtm61qwVnwm4pR3,2024-04-21 09:00:20-04:00,6.0,1713704420,5246.367916891335,6404.008386987106,snep da duog,SNEP,,30818.255485709968,https://birdeye.so/token/5nP4khK86c6ikwFvyc9KfjGbC1YaCbtm61qwVnwm4pR3
GkKTgckaYe8BZx83XQByVgdZP6WEMBDzWM5zvS5u85ic,2024-04-21 08:52:59-04:00,9.0,1713703979,11906.046230626072,12995.419375733709,Pep,PEP,2609.9245207123768,30186.047579866296,https://birdeye.so/token/GkKTgckaYe8BZx83XQByVgdZP6WEMBDzWM5zvS5u85ic
HUTLRjc1wwcJooR4DiodqXd3uoAnvWbijXwh7AyxB37V,2024-04-21 08:57:47-04:00,6.0,1713704267,4247.31492650764,4660.453327300529,ADULT HUTLER,HUTLR,,29669.891893767566,https://birdeye.so/token/HUTLRjc1wwcJooR4DiodqXd3uoAnvWbijXwh7AyxB37V
8arEYgkmJgp6GDorP1wjby4z7JiR7VbVEpDZY1hCbBAr,2024-04-21 09:01:14-04:00,9.0,1713704474,24484.46996355749,13129.952058414608,FURBEE,FURB,5.9356614690630725,28586.099486844003,https://birdeye.so/token/8arEYgkmJgp6GDorP1wjby4z7JiR7VbVEpDZY1hCbBAr
BcGjTTJtSE8VLbwqW6SFDfZHfcfxdpXKUZyGR33UfPTB,2024-04-21 09:01:13-04:00,9.0,1713704473,3127.4995156760488,1880.0301407440422,Quackcoin,QUACK,,28299.498046643683,https://birdeye.so/token/BcGjTTJtSE8VLbwqW6SFDfZHfcfxdpXKUZyGR33UfPTB
ER1qkmD9doS2roAdWyZmya5bxTP93rdiaxb1T3stLy6V,2024-04-21 09:01:11-04:00,9.0,1713704471,7878.23893158979,12421.166520744064,BOOK OF APES,$BOPES,5233.107019345021,27542.916727075288,https://birdeye.so/token/ER1qkmD9doS2roAdWyZmya5bxTP93rdiaxb1T3stLy6V
6DyABHzbp5LD9p9Hj88V4tWm9yVAd1q9QJDZCBoQfBJv,2024-04-21 08:59:53-04:00,8.0,1713704393,3342.056451590586,5253.696885474985,As$Ton KuRtZEr,A$$,,27349.76468892984,https://birdeye.so/token/6DyABHzbp5LD9p9Hj88V4tWm9yVAd1q9QJDZCBoQfBJv
HMaLDzwLjfAMXpKFNHr9oD17stegGcaytV7Sc5LemkSk,2024-04-21 09:01:26-04:00,9.0,1713704486,2572.3923990203302,3617.061447848267,Sem Benkmen Fraud,ftx420,,27077.95778963437,https://birdeye.so/token/HMaLDzwLjfAMXpKFNHr9oD17stegGcaytV7Sc5LemkSk
CPAe5wow2v7rc1QhkgEq44n8A6BbRgkJ3hYMdQdkXH3,2024-04-21 08:56:28-04:00,9.0,1713704188,4074.2872949442917,2672.089602564102,Kanye EAST,KEAST,,26942.851231481683,https://birdeye.so/token/CPAe5wow2v7rc1QhkgEq44n8A6BbRgkJ3hYMdQdkXH3
8wtwyPuxd9YYcjKrXVr7yWgTALp2yxigjQeNTm2BD1sY,2024-04-21 09:00:45-04:00,6.0,1713704445,14286.733349705692,19548.10264938609,FUCK RUNES,FKRUNE,-75.68378670528085,26648.295232769644,https://birdeye.so/token/8wtwyPuxd9YYcjKrXVr7yWgTALp2yxigjQeNTm2BD1sY
3Y2Qwdmj1RkSFyue3BS9ScXCqak8T3KxYQh67fzcc4D7,2024-04-21 08:40:50-04:00,9.0,1713703250,4011.9940875252605,3456.5782238880074,Token 420,420T,,26579.87699023136,https://birdeye.so/token/3Y2Qwdmj1RkSFyue3BS9ScXCqak8T3KxYQh67fzcc4D7
Cgk6EdmCzDvLf7oz9WUEwgXixw7swq7LoHAeQvVHYwy1,2024-04-21 08:18:44-04:00,9.0,1713701924,2797.5776496205717,2275.71925013989,SHIPPO,SHIPPO,,26467.542952152748,https://birdeye.so/token/Cgk6EdmCzDvLf7oz9WUEwgXixw7swq7LoHAeQvVHYwy1
GTXntntMwcGb62UG9oP1oEZD6knyWZQWk895TGK2JEh2,2024-04-21 08:57:52-04:00,8.0,1713704272,3068.1789984694333,2215.2197033427387,Cat in sour cat,SOURCAT,,26026.451532941777,https://birdeye.so/token/GTXntntMwcGb62UG9oP1oEZD6knyWZQWk895TGK2JEh2
Gi8TaS9jNNcQ1PfNPszrvfrFUszekecDc7y6H8dDbqB9,2024-04-21 08:31:42-04:00,6.0,1713702702,2238.1703554227747,1398.1876239955402,Bluetooth,BTOOTH,,26024.880961012408,https://birdeye.so/token/Gi8TaS9jNNcQ1PfNPszrvfrFUszekecDc7y6H8dDbqB9
Hfzjf3FCtHPaM2d5u8RFxq3xwzkxZM5RfzjYMhAgRaNt,2024-04-21 08:48:46-04:00,6.0,1713703726,3232.2579828716616,4346.157458709283,catgpt,catgpt,-73.86649856269013,25104.94696659672,https://birdeye.so/token/Hfzjf3FCtHPaM2d5u8RFxq3xwzkxZM5RfzjYMhAgRaNt
Dsqo2w2oNRfPyqbyS5aZNBuAJ4VVPKeQT5mNLZkN4sTX,2024-04-21 08:29:05-04:00,9.0,1713702545,30248.89820423283,16459.448140454686,FEG,FEG,7100.711674836765,24710.935232063912,https://birdeye.so/token/Dsqo2w2oNRfPyqbyS5aZNBuAJ4VVPKeQT5mNLZkN4sTX
4VPz4wVTNHPUB8A5zbyRnmFb7EDUdAJruRzH5cgmZVKe,2024-04-21 08:57:00-04:00,9.0,1713704220,4812.030799770595,5404.714046929998,BULLET,BULLET,,24106.2118803591,https://birdeye.so/token/4VPz4wVTNHPUB8A5zbyRnmFb7EDUdAJruRzH5cgmZVKe
FNZCs8P7A2XX2WsgvJSq5r7NqHsjqz3DPndjGDXv68DR,2024-04-21 09:01:51-04:00,6.0,1713704511,6776.683570090481,8934.311441956464,Rub the Rubbit,Rub,-91.89491384343206,23091.376044602333,https://birdeye.so/token/FNZCs8P7A2XX2WsgvJSq5r7NqHsjqz3DPndjGDXv68DR
FWAmFdh8V1gQ7BS8gXHygqtZdAf5NVsBcq19jWBn4ePz,2024-04-21 08:14:49-04:00,6.0,1713701689,2209.1099799130325,2037.1806499691613,horry puttor,PUTTOR,,22976.344510866584,https://birdeye.so/token/FWAmFdh8V1gQ7BS8gXHygqtZdAf5NVsBcq19jWBn4ePz
66dnuPTyWTVVJNWWh9ZYd9QXURMHS6dWfKY17QhNZDsu,2024-04-21 08:59:53-04:00,6.0,1713704393,4970.682837988148,5518.1852795401755,The Budz,BUDZ,,21118.672137438476,https://birdeye.so/token/66dnuPTyWTVVJNWWh9ZYd9QXURMHS6dWfKY17QhNZDsu
4hSRT7PMfedDQY1yJFP9CuC3GvMMthiGARSE3dkB61q1,2024-04-21 08:19:33-04:00,6.0,1713701973,9526.112778915569,8170.3343102747285,NIGGA BOY SUMMER,NBS,-76.62574635951044,19331.801305408066,https://birdeye.so/token/4hSRT7PMfedDQY1yJFP9CuC3GvMMthiGARSE3dkB61q1
7AmR2cr613Eke2CKbzAXkYeLJRkXvFwRbom3G2NFLNkF,2024-04-21 09:01:25-04:00,9.0,1713704485,4006.7922758348896,11658.68516248972,Doomer,DOOMER,-58.691003809092834,19318.413300473992,https://birdeye.so/token/7AmR2cr613Eke2CKbzAXkYeLJRkXvFwRbom3G2NFLNkF
7vjhFfTCmdztKeswYXFw3WcAyFhFy1ZKFoDC3VUVRzsy,2024-04-21 08:43:41-04:00,9.0,1713703421,3692.3155815880305,2708.2501061756193,MAGASHOT,MAGA,,19085.81839946707,https://birdeye.so/token/7vjhFfTCmdztKeswYXFw3WcAyFhFy1ZKFoDC3VUVRzsy
5cQFNqQgXKh6p6KtVmrWjDUvVXTMPiwo9cYuE8eoSeB8,2024-04-21 08:27:40-04:00,6.0,1713702460,5752.515602112171,3251.8651187426867,Rasta Cat,Bombocat,-49.28074747973897,19024.75964936507,https://birdeye.so/token/5cQFNqQgXKh6p6KtVmrWjDUvVXTMPiwo9cYuE8eoSeB8
3SbDt7zYzzhRb1sA4iJpUUZRBo3RHV4aMeFuEAQDp9oF,2024-04-21 08:56:25-04:00,9.0,1713704185,5230.172343701804,6321.830064915436,BarkBuks,BARK,,18663.512552605258,https://birdeye.so/token/3SbDt7zYzzhRb1sA4iJpUUZRBo3RHV4aMeFuEAQDp9oF
BFNd12F8mCPhXd14WKiYLjnm3x41nt6qD9HvzJ9yidYi,2024-04-21 08:41:51-04:00,9.0,1713703311,4986.217652531035,9315.538508932714,catdog,COG,-77.30951571036184,17091.991446685926,https://birdeye.so/token/BFNd12F8mCPhXd14WKiYLjnm3x41nt6qD9HvzJ9yidYi
Cp7iz5geM6CjsteHZrH4oURcLLQ3WoLoYPoK7ftcwUzA,2024-04-21 08:47:39-04:00,9.0,1713703659,4861.266004471631,15323.17173290759,CHOMP,Chomp,218.04783365963462,16799.09132347641,https://birdeye.so/token/Cp7iz5geM6CjsteHZrH4oURcLLQ3WoLoYPoK7ftcwUzA
3Yijkd9pDyQJEgesWCJmQ2PWvbVc4qdd1HieQsJ7gjE9,2024-04-21 08:33:47-04:00,9.0,1713702827,6130.371407603949,16231.097022422407,Bitcoin Bull,BTCBULL,-0.6379206569202105,16085.920678258733,https://birdeye.so/token/3Yijkd9pDyQJEgesWCJmQ2PWvbVc4qdd1HieQsJ7gjE9
Csv84FJD2qnR7E2wGZy4Mz9wWuyCYAggDLDuPi768V2o,2024-04-21 08:41:17-04:00,6.0,1713703277,13989.218756276132,18289.170330216148,Assleh Boden,ASSLEH,1266.9895223230599,16063.93110577767,https://birdeye.so/token/Csv84FJD2qnR7E2wGZy4Mz9wWuyCYAggDLDuPi768V2o
AqszaKCCCdrXeMZdRmLVhswJpQnFwP78MR4NtLAh5T16,2024-04-21 08:59:53-04:00,9.0,1713704393,7261.151163446006,8983.20635023506,TRUMPTIME,DONvsJOE,,15811.155652320587,https://birdeye.so/token/AqszaKCCCdrXeMZdRmLVhswJpQnFwP78MR4NtLAh5T16
2vKcxDHYQW9R7F6KiA813nEonhkSbETvxA5ppf4REWL1,2024-04-21 08:20:37-04:00,8.0,1713702037,17294.270450459233,9216.94049911883,Ferris De Crab,FERRIS,1.2867153770996475e+18,15660.511972310567,https://birdeye.so/token/2vKcxDHYQW9R7F6KiA813nEonhkSbETvxA5ppf4REWL1
